STATUS,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,type_token_ratio,long_words,complex_words,complex_words_dc
spending a night with 9 IBM programmers feels like a chapter out of Microserfs.,0.007658005892591223,0.040535537680746164,0.16944729435178302,-0.039269776039738656,-0.0585250817584387,0.4700983928185349,0.39192336915387244,0.6326409112541218,0.7178864017964127,-0.19285840414376199,0.6326409112541218,-0.032106160772916996,0.638050598790878
will miss Stadler.,-0.45409175843015026,-0.17981172579744203,-0.1086900609053219,0.10661174629727835,-1.1541669030535973,0.15115310417907774,-0.9693380001250405,-0.581238325236776,-0.09076333229802538,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
I :heart ruby,-0.9412616464498015,-0.6328737324626034,-0.5911873949265677,0.6830708096408297,-1.1541669030535973,-1.5531346977111526,-0.9693380001250405,-0.9858647374004086,-0.09076333229802538,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
made spicy coconut soup mmm,-0.2600495148968999,-0.23083170208941714,-0.03025614922812216,-0.05017694220786496,0.17440664402872097,-0.42830474846360067,0.39192336915387244,-0.581238325236776,0.20239955625783465,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.5630816595755009
back in Austin,-0.45409175843015026,-0.451648929796539,-0.39818846131806945,0.10661174629727835,-1.1541669030535973,-1.5531346977111526,-0.9693380001250405,-0.9858647374004086,-0.09076333229802538,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
just watched Back to the Future for the first time,-0.6031327156971793,-0.2224630408198057,-0.029330395552772476,0.5378317442133141,-0.7314389562546778,-0.6839479187471352,-0.9693380001250405,-0.581238325236776,-0.5382278361176288,-0.50542278432932,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
argh y does everything need qualifications n not experience :(,0.6476828527238966,0.17455779279161426,0.4080309924403405,-0.9786439867846064,1.2211615599117596,0.4579249085193192,1.388435853846816,0.22801449909048924,0.8780304614765294,0.5885525463201324,0.22801449909048924,1.3529452028761992,0.15759769544432645
gona miss u lots bojana :'(,0.03225241791489099,-0.44830146528869447,-0.2618548695583202,-0.3960523802139959,0.17440664402872097,-1.450877429597739,0.39192336915387244,-0.9858647374004086,1.8098918621834097,0.5885525463201324,-0.9858647374004086,-0.032106160772916996,-0.08262875622894936
is eating a yummy watermelon,0.616856283538472,-0.17646426128959755,0.027643530854427095,-1.0878032562262578,0.17440664402872097,-0.42830474846360067,0.39192336915387244,-0.581238325236776,0.20239955625783465,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.5630816595755009
"aww i dont feel 2 good, think i ate 2 much :S",-0.7501093937776843,-0.5543814612441808,-0.41999894383075653,0.7845644000486569,-0.6106595428835578,-1.0929769912007905,-0.9693380001250405,-0.9858647374004086,0.35774466716032133,-1.234739671428955,-0.9858647374004086,-0.7246318425974752,0.15759769544432645
says y dont any1 take me 4 who i am :(,-0.7492836821030745,-0.6302188468184509,-0.4635779961718938,0.7107694632163792,-0.7314389562546778,-1.1952342593142042,-0.9693380001250405,-0.9858647374004086,0.6673913933265527,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,0.15759769544432645
hehe need 2 stop doin all the fb quizzes :),-0.9762167740082736,-0.39932074898425707,-0.20313229731990415,0.9428862243605656,-0.7918286629402378,-0.6782669594075011,-0.9693380001250405,-0.581238325236776,0.8780304614765294,0.5885525463201324,-0.581238325236776,-0.7246318425974752,0.15759769544432645
"hehe 'What I'm Listening to' is kinda working on my wall, 2 bad its a lil slow at updating :P",0.06740414349112726,-0.12638421345549056,-0.18875887909367814,0.1448963375862039,0.220417849122481,0.09758977326252748,0.39192336915387244,0.22801449909048924,0.519200469131957,0.5885525463201324,0.22801449909048924,-0.032106160772916996,1.1185035021374297
"we take life, we make life and now we must feast for the ones we love",-0.6786853339239556,-0.2633901230461029,-0.20268227817216464,0.8456854142116793,-0.36910071614131823,-0.8884624549739628,-0.9693380001250405,-0.9858647374004086,-1.0150608035747557,-2.146385780303499,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
"we take life, we make life and now we must feast on the ones we love",-0.6786853339239556,-0.28037994829604657,-0.22077592819796144,0.8456854142116793,-0.36910071614131823,-0.8884624549739628,-0.9693380001250405,-0.9858647374004086,-1.0150608035747557,-2.146385780303499,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
"IM SOOOOO HAPPY ITS FINALLY HERE, ITS BEEN SOOOO LONG SINCE WE LAST HAD A STORM :) booo all my cams suck they dont work at night, wish i got that 2day now!!! :'(",-0.22552444550228667,0.3002680709148695,-0.04859695492934544,0.8920116678394212,0.5971345908276405,0.08937267136055678,-0.9693380001250405,-0.581238325236776,-0.18515408769313882,0.24668525549217848,-0.581238325236776,-0.7246318425974752,0.638050598790878
im so fuckin pissed off,-0.2600495148968999,-0.44830146528869447,-0.2618548695583202,-0.05017694220786496,-1.0333874896824773,-1.450877429597739,-0.9693380001250405,-0.9858647374004086,1.0061457092206219,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.32285520790222516
hmm this ice lolly tastes of strawberry n apple flavored coolant -.-,0.10949399183973213,0.026335422342386436,0.2181433060431529,-0.2689972346279271,0.42694541744106257,0.2503116671981456,0.9557762902437679,0.22801449909048924,0.8626847256628333,0.5885525463201324,0.22801449909048924,0.6604195210516411,0.3978241471176022
hey any1 wana go2 the balcony next sat???,-0.1516748576043924,-0.34134131702726644,-0.13088627411607145,-0.06918782621174818,-0.0973470360562985,-0.6583836017187817,0.39192336915387244,-0.581238325236776,0.6421438890916229,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.08262875622894936
:'(,-0.6167569583282374,-0.38873968301118533,-0.2926357201410919,-1.7533886144697346,-1.3353360231102769,-1.7065205998812734,-1.714931558739471,-0.9858647374004086,-2.3937412395929942,-10.351200760174395,-0.9858647374004086,-0.7246318425974752,-1.0435345629220525
lolz thx guys,-1.4284315344694525,-0.5422613311295712,-0.4946879281223184,1.2595298729843813,-1.1541669030535973,-1.5531346977111526,-0.9693380001250405,-0.9858647374004086,2.588390510911267,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.32285520790222516
lolz been so long since i logged on here :P,-0.6031327156971793,-0.43993280401908325,-0.26092911588297035,0.5378317442133141,-0.7314389562546778,-1.1952342593142042,-0.9693380001250405,-0.9858647374004086,-0.13635475963623483,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.32285520790222516
might go n c motorhead live at the end of the month :),-0.7501093937776843,-0.3731566585781159,-0.22700001022225813,0.7845644000486569,-0.10741198717055873,-0.6669050407282328,0.39192336915387244,-0.581238325236776,-0.312043793642002,-0.32309356255441185,-0.581238325236776,-0.032106160772916996,-0.32285520790222516
"aww im bak, but i wana go bak 2 reading :(",-0.4569817492912838,-0.548667685618722,-0.3767284760480694,0.36489402521024855,-0.7314389562546778,-0.6839479187471352,-0.9693380001250405,-0.581238325236776,1.0692644698079468,-0.50542278432932,-0.581238325236776,-0.7246318425974752,0.3978241471176022
"cool we've got enough points on bejeweled 2 win the laptop, btw can i hav it if we do win :P",-0.08991537757848087,-0.1381258237365884,-0.22884251565138888,0.367458543287019,0.26773619072458643,-0.3492877685577808,0.39192336915387244,-0.581238325236776,0.27086767807968604,-0.4059704815430067,-0.581238325236776,-0.032106160772916996,0.8782770504641538
"stupid avg, im gona get rid of u wen i upgrade 2 win7",-0.23337267617874444,-0.41400105310353985,-0.2918922312331084,0.2095284012231799,-0.5502698361979981,-0.6485511720924919,-0.9693380001250405,-0.581238325236776,1.4780954890662437,0.5885525463201324,-0.581238325236776,-0.7246318425974752,1.1185035021374297
busy designing characters boo wheres steve wen u really need him :(,0.37522302166863297,0.026335422342386436,0.2181433060431529,-0.5834294509971371,0.42694541744106257,-0.21449409695373534,0.9557762902437679,-0.17661191307314336,0.8626847256628333,0.5885525463201324,-0.17661191307314336,0.6604195210516411,0.3978241471176022
yay got my new laptop :) aww but now im pretty skint :(,-0.2890995529036183,-0.3443516740200184,-0.17662723997423,0.2026510899258876,-0.6710492495691178,-1.1441056252574975,-0.9693380001250405,-0.9858647374004086,0.49734556522520246,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,0.15759769544432645
Who needs Twitter when you have Facebook?,-0.12168382999446614,-0.10321580146769978,0.12742912738185488,-0.14108459490231678,-0.9126080763113574,0.11219795442158655,-0.9693380001250405,-0.17661191307314336,0.34246793948744797,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.32285520790222516
New Guitar Hero = Freeeeeeeeebiiiiiiiiiird!,0.9339295665885498,1.0043538438525519,1.2430739357502922,-1.4993991158157052,-1.0937771963680374,-0.22379021223677303,-0.9693380001250405,-0.581238325236776,0.5916488806217634,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
"4 publications in 10 years, yo I can divide// That's one every let's say two, two of them shits was due// One was - NAHHH, the other was in the Journal of Mathematics// That's a one hot publication every ten year average// And that's so - LAAAAAAAME!",1.4298621091142616,0.8203169118717514,-0.0014161703438480846,-0.44782439480433767,2.2399811012735866,1.4248473757141844,2.074534956727052,1.441893735581387,0.4625909605828184,-2.0905707124132213,1.441893735581387,2.7379965665253154,2.80008866385036
BET Awards tonight at 8,-1.1369553133322714,-0.44830146528869447,-0.2618548695583202,0.9874493718105282,-1.0333874896824773,-0.42830474846360067,-0.9693380001250405,-0.581238325236776,0.20239955625783465,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
"My personality spans, too numerous  A gentleman, intelligent, athletic, a thug and I'm humorous",0.8075956803732848,0.18460018631514755,0.2990763761401249,-0.9494121974022918,1.9860978445955184,1.1055542732376067,2.3650577611706405,1.441893735581387,0.8644678460743423,0.5885525463201324,1.441893735581387,3.4305222483498734,0.8782770504641538
"*PROPNAME*, *PROPNAME*, and *PROPNAME*: 3 great men doing great things in 2009.",-1.1154868097924227,0.03459914742052908,0.20724759039686322,1.2169086975563206,-0.6106595428835578,0.18523886021688224,-0.9693380001250405,0.22801449909048924,1.0275331279626447,-2.146385780303499,0.22801449909048924,-0.7246318425974752,0.638050598790878
Can Obama will the US to victory over Brazil Sunday?,-0.018528850073598065,-0.19527932041989599,-0.0003805555114976743,-0.15391913179894715,-0.12754188939907862,-0.6839479187471352,0.39192336915387244,-0.581238325236776,-0.5382278361176288,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.5630816595755009
"Ok, who wants to go to LA with me Tuesday for the MJ memorial service?",-0.3616120508738776,-0.21409437955019445,-0.12552127779857158,0.43408955462223203,-0.02689237825647859,0.08298159210346841,0.39192336915387244,0.22801449909048924,0.06072169311155434,-0.1407643407795025,0.22801449909048924,-0.032106160772916996,0.15759769544432645
"After 3 tracks of Illmatic in the car today, my grandma turns to me and says ""Turn off this noise and put on Michael Jackson!""  Priceless",0.39458105236183955,0.24343831247226036,0.06476955145771551,-0.060201291713634524,0.23479635071428093,0.606066848222085,-0.9693380001250405,1.0372673234177545,0.0965385878186959,0.16779280376265093,1.0372673234177545,-0.7246318425974752,0.8782770504641538
lamborghini murcielago,3.3949632127623968,1.2864354435437588,1.2407595515619165,-4.484312322532917,4.824414058816835,3.508600073902832,0.9557762902437679,-0.17661191307314336,2.5757667587938027,0.5885525463201324,-0.17661191307314336,0.6604195210516411,-0.5630816595755009
Off to Cornell for a week of probability.,0.03101385040297687,-0.2733820160274921,-0.058511674012884526,-0.2853599749655801,-0.0973470360562985,-0.019275676009945404,0.39192336915387244,-0.17661191307314336,-0.3625388021118616,0.5885525463201324,-0.17661191307314336,-0.032106160772916996,-0.5630816595755009
Goodbye *PROPNAME*.,-0.9895657794144618,0.47092383154646844,0.3722643503236741,0.7038192475590461,-1.2145566097391571,3.508600073902832,-0.9693380001250405,-0.17661191307314336,0.5664013763868335,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.8033081112487768
"Im serious, I have an extra ticket for the MJ funeral.  Who wants to go?",-0.16674409566601758,-0.21409437955019445,-0.12552127779857158,0.20350592928481137,0.37570566631392105,-0.25787596827457754,0.9557762902437679,-0.17661191307314336,0.06072169311155434,0.5885525463201324,-0.17661191307314336,0.6604195210516411,0.15759769544432645
Take me to a place without no name,-0.6997409816264998,-0.47725991902681464,-0.2756354743224453,0.5793286200497472,-0.8522183696257976,-0.6583836017187817,-0.9693380001250405,-0.581238325236776,-2.3937412395929942,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-1.0435345629220525
Does anyone know where I can find the firefighter's test from the *PROPNAME* case that is causing *PROPNAME* so much consternation.,0.10938139479319456,0.3066986918982972,0.24488213956947089,0.13163438101011166,0.5422348574771315,0.580323759745981,0.9557762902437679,1.0372673234177545,-0.09447148235794474,-0.4059704815430067,1.0372673234177545,0.6604195210516411,0.3978241471176022
"Forget fireworks, I want to see the *PROPNAME* funeral.",-0.3266569233154053,-0.06707527742980526,0.15069908096234286,0.1742741399024961,0.5501648189610938,0.4579249085193192,0.9557762902437679,0.22801449909048924,-0.4615464601281173,0.5885525463201324,0.22801449909048924,0.6604195210516411,-0.5630816595755009
Im sort of half expecting MJ to come dancing out of the hospital singing Thriller,0.028123859541842895,0.02149786391568957,0.12537733589247624,-0.02707769605260897,0.37570566631392105,0.7646967128595606,0.9557762902437679,1.0372673234177545,0.06072169311155434,-0.1407643407795025,1.0372673234177545,0.6604195210516411,0.15759769544432645
Off to Orlando for the weekend,-0.7963492475558206,-0.319770371168527,-0.10714713811307168,0.6208254958861802,-0.9729977829969174,0.30453900634919845,-0.9693380001250405,-0.17661191307314336,-0.05289207594563023,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.5630816595755009
BET Awards Sunday at 8.  I will not forget this year.,-0.6876930976469691,-0.3196392009291915,-0.15030920357307115,0.6742994144797029,-0.6710492495691178,-1.1441056252574975,-0.9693380001250405,-0.9858647374004086,-0.5986719160876899,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.5630816595755009
loves hiding uninteresting people on his newsfeed.,0.7134645494677927,0.24628917510256798,0.4996413564839587,-1.1293001320626908,-0.04989798080335874,0.11219795442158655,0.39192336915387244,-0.17661191307314336,0.916572334460868,0.5885525463201324,-0.17661191307314336,-0.032106160772916996,-0.08262875622894936
"""Im going to University of Maryland, but I spent the summer at HARVARD."" ~ Adweeb",-0.2011290889729736,-0.017715291747631694,0.10741192283476592,0.2077841082503552,-0.48988012951243803,0.10489386384205719,-0.9693380001250405,0.22801449909048924,0.1437820068229931,0.5885525463201324,0.22801449909048924,-0.7246318425974752,0.15759769544432645
"Flight delayed 2 hrs , but Orlando Intl Airport has free wireless!",-0.2890995529036183,0.0016229492515595692,0.19182526964199406,0.2026510899258876,-0.12205191606402763,0.7151174313500267,0.39192336915387244,0.6326409112541218,0.8626847256628333,0.5885525463201324,0.6326409112541218,-0.032106160772916996,0.3978241471176022
Off to see whats left of the Beach Boys (I go white one day a year),-0.5873409799202711,-0.3143595987959335,-0.2569632282495549,0.7375993398347634,-0.36910071614131823,-0.8884624549739628,-0.9693380001250405,-0.9858647374004086,-0.7638901307738845,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.5630816595755009
Get around round round I get around Still down with the Underground When I come around,-0.2219635639055326,0.04242673145288126,0.12300342229217633,0.3052550423270997,-0.36910071614131823,-0.5689084921195446,-0.9693380001250405,-0.581238325236776,-1.0150608035747557,-2.146385780303499,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
time to swim,-0.9412616464498015,-0.6328737324626034,-0.5911873949265677,0.6830708096408297,-1.1541669030535973,-1.5531346977111526,-0.9693380001250405,-0.9858647374004086,-2.3937412395929942,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-1.0435345629220525
Going surfing with *PROPNAME*,-0.8929575134851411,0.12088293085548665,0.30220413440886223,0.6623223717226132,-1.0937771963680374,1.0544256391808997,-0.9693380001250405,-0.17661191307314336,0.5916488806217634,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.5630816595755009
"""Why is America like Michael Jackson?  Both achieved their peaks with a moonwalk performed decades ago"" ~ *PROPNAME*",0.6806789388582947,0.3361255777087746,0.41040719305760054,-0.7264160912340359,0.7569896967600049,1.568719546457187,1.388435853846816,2.2511465599086526,0.6375596944778092,0.5885525463201324,2.2511465599086526,1.3529452028761992,0.8782770504641538
"Today at the gym I saw on TV that Michael Jackson was dead.  I was so shook up I couldn't keep working out.  Also, I will do anything to skip dumbell lifts.  They really suck.",0.6933722320522929,0.4100346064468826,-0.0495700134837179,-0.04966589693894325,1.0064426028075468,0.8442301436144378,0.39192336915387244,1.0372673234177545,-0.009073742822843468,-0.6269755988459266,1.0372673234177545,-0.032106160772916996,1.1185035021374297
Ready for Summerfest!,0.5202480176091516,0.0920254782016547,0.1808083395074261,-1.046306380389825,-1.1541669030535973,0.15115310417907774,-0.9693380001250405,-0.581238325236776,-0.09076333229802538,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
*PROPNAME* was not as cool as I thought he would be.,-0.95342212747587,-0.3443516740200184,-0.17662723997423,0.9887316308489127,-0.6710492495691178,-0.21449409695373534,-0.9693380001250405,-0.17661191307314336,-0.9640110765253207,-0.4059704815430067,-0.17661191307314336,-0.7246318425974752,-0.8033081112487768
15,-2.4993795764380753,-1.0530382431023968,-1.948351621355057,2.4539448755079176,-1.274946316424717,-1.6553919658245664,-0.9693380001250405,-0.9858647374004086,2.5631430066763383,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
It's all about control and if you can take it.,-0.5548285827325191,-0.4432015663833265,-0.28189938557886557,0.517083306295098,-0.6710492495691178,-0.6792998611056162,-0.9693380001250405,-0.581238325236776,-0.5986719160876899,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
One is apt to overestimate beauty when it is rare ~ *PROPNAME*,-0.023370523074718298,-0.12193941620257558,0.06023508763619964,-0.11178112644332161,0.42694541744106257,-0.21449409695373534,0.9557762902437679,-0.17661191307314336,0.1320064047875721,-0.4059704815430067,-0.17661191307314336,0.6604195210516411,-0.08262875622894936
could only gaze on *PROPNAME* from afar today at Disney World:(,-0.1562350379891683,-0.09722694311174851,0.08655312403735867,0.04543498174128329,-0.6710492495691178,-0.6792998611056162,-0.9693380001250405,-0.581238325236776,-0.23333275565005912,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.32285520790222516
Off to Chi-town for some Information Theory,-0.12168382999446614,0.013285857389056143,0.2514998704158896,-0.14108459490231678,-0.9126080763113574,0.11219795442158655,-0.9693380001250405,-0.17661191307314336,0.34246793948744797,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.32285520790222516
It is time to return to Hogwart,-0.5392580197255958,-0.45272077803796695,-0.24478310172024917,0.3530231736778704,-0.9126080763113574,-0.6182111035313692,-0.9693380001250405,-0.581238325236776,-0.8057408504593914,-0.9742693546076576,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
There are too many imitation *PROPNAME*'s on Facebook.,-0.0018769979689716157,-0.06707527742980526,0.15069908096234286,-0.2100319023265379,-0.12083192198957199,0.4579249085193192,0.39192336915387244,0.22801449909048924,0.4315048209416467,0.5885525463201324,0.22801449909048924,-0.032106160772916996,-0.08262875622894936
I wanna do bad things to you...,-0.7480451145911602,-0.5692224368947228,-0.36885384475428373,0.6000770579679636,-0.9126080763113574,-1.348620161484325,-0.9693380001250405,-0.9858647374004086,-0.23163645548597173,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.5630816595755009
"Only engineer to rewrite history without a pen// No RFID on my Mac, let the story begin....begin...begin",0.44697697111484896,0.03868475519099292,0.041197205761795475,-0.37706301390564645,0.44774952692125536,0.3413157431268297,0.9557762902437679,0.6326409112541218,-0.5938237834736628,-0.5630004333108704,0.6326409112541218,0.6604195210516411,-0.32285520790222516
Nothin's equivalent to a New York state of mind.,-0.1646798164794933,-0.3040142020195348,-0.11617991567659654,0.019018587204117907,-0.12754188939907862,-0.6839479187471352,0.39192336915387244,-0.581238325236776,0.26551831684515914,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.08262875622894936
Back in Boston finally.,0.20317473455907348,-0.21891357414338444,-0.05966886610707198,-0.6347105208003776,0.41596547077096085,-0.22379021223677303,0.39192336915387244,-0.581238325236776,-0.41303381058172145,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.8033081112487768
"*PROPNAME* wrote that ""pure democracy"" doesn't work because ""there is nothing to check... an obnoxious individual."" Then, in the margins, he doodled a picture of *PROPNAME* the Plumber.",0.7682177753393173,0.5423609531333161,0.296712265595063,-0.3930918421043814,1.040686574414684,1.7155717692245234,1.388435853846816,3.4650257963995506,0.2836465303976033,-0.16591319895535245,3.4650257963995506,1.3529452028761992,1.3587299538107054
I will show you *PROPNAME*'s birth certificate when you show me *PROPNAME*'s high school diploma.,-0.2650037849445573,0.08027879747433041,0.13793811031619108,0.392592678785799,0.40175612802141736,0.36569286276996554,0.9557762902437679,0.6326409112541218,0.16476783979381648,-1.985507055207992,0.6326409112541218,0.6604195210516411,0.3978241471176022
This year for Eid I want to see my Muslim president on all the morning talk shows at once.,-0.014552396482715056,-0.06146579365077974,-0.0654600996534274,0.16905609873561261,0.12990896541830851,-0.19688040483850622,0.39192336915387244,-0.17661191307314336,-0.38231163795713985,0.5885525463201324,-0.17661191307314336,-0.032106160772916996,-0.08262875622894936
Just got the new *PROPNAME* album!,-1.039934191565646,-0.27446417050201083,-0.05889740471094713,0.9090550275579559,-0.9729977829969174,-0.5476048945959168,-0.9693380001250405,-0.581238325236776,-0.05289207594563023,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
"Ok change of plans again, and back to Gekko.",-0.48904688598862256,-0.33891248142890223,-0.1387993194504048,0.3664271610170134,-0.7918286629402378,-1.2463628933709112,-0.9693380001250405,-0.9858647374004086,-0.015020819593235521,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.32285520790222516
An evening with Gorden Gecko.,0.03225241791489099,-0.17646426128959755,0.027643530854427095,-0.3960523802139959,0.17440664402872097,-0.42830474846360067,0.39192336915387244,-0.581238325236776,0.20239955625783465,0.5885525463201324,-0.581238325236776,-0.032106160772916996,-0.5630816595755009
In LA,-2.4510754434734148,-1.0241807904485647,-1.2199768519464376,2.4331964375897006,-1.2145566097391571,-1.6042633317678596,-0.9693380001250405,-0.9858647374004086,0.5664013763868335,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
"Actually most people on Twitter are old Republicans who don't know how to use Facebook or who are morally opposed to ""poking"" strangers.",0.8038799778375415,0.3129292782667383,0.1955708877443947,-0.6173349816570437,0.6172644930561602,1.0118184441336442,0.9557762902437679,1.84652014774502,0.5092296925699006,-0.7789166169916834,1.84652014774502,0.6604195210516411,1.3587299538107054
Cant a man enjoy his Nobel Peace Prize for a day?  Just for a DAY!?,-0.2641780732699476,-0.3047067808832268,-0.22202074460282067,0.3187977419535217,-0.4294904228268782,-0.9395910890306698,-0.9693380001250405,-0.9858647374004086,-0.7430244598512332,-1.5993981149787724,-0.9858647374004086,-0.7246318425974752,-0.5630816595755009
Headache,0.4236397516798309,0.5779849808921848,-0.21136121887857123,-1.0048095045533918,-1.274946316424717,3.457471439846125,-0.9693380001250405,-0.581238325236776,-2.3937412395929942,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-1.0435345629220525
Change of plans: an evening with *PROPNAME* instead.,-0.33436356561176167,-0.001544812028395359,0.23098672639986298,0.1469843225420834,-0.0973470360562985,0.619832249698891,0.39192336915387244,0.22801449909048924,-0.3625388021118616,0.5885525463201324,0.22801449909048924,-0.032106160772916996,-0.5630816595755009
And now it is time for the Yankees to break the curse of bin Laden.,-0.45904602847780807,-0.25033934008340736,-0.16412106452027125,0.5493813672909423,-0.4294904228268782,-0.5987335286526236,-0.9693380001250405,-0.581238325236776,-0.47510907553030407,-0.1407643407795025,-0.581238325236776,-0.7246318425974752,-0.32285520790222516
is hooked on Katamari,0.5685521505738116,-0.28687287514315857,-0.1320434662102589,-1.0670548183080413,-1.0937771963680374,-0.22379021223677303,-0.9693380001250405,-0.581238325236776,0.5916488806217634,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
Arab money ready to go,-0.2600495148968999,-0.5026689060885138,-0.3197545496408699,-0.05017694220786496,-1.0333874896824773,-1.450877429597739,-0.9693380001250405,-0.9858647374004086,-0.6013465967049534,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.8033081112487768
"And finally, thanks to capitalism, the curse of bin Laden is broken.  GO YANKEES!  Now let's rebuild those towers and get out of Afghanistan.",0.5306519847092318,0.29194991018740274,0.1449240969000863,-0.2576204377685163,0.6575242975132004,0.5942679326705375,0.9557762902437679,1.0372673234177545,-0.027373093170539466,0.150962414060351,1.0372673234177545,0.6604195210516411,0.638050598790878
In 2 years went from *PROPNAME* to *PROPNAME*...,-1.4304958136559764,-0.23940236552760513,-0.022324373961291066,1.4440172150650747,-0.8522183696257976,-0.019275676009945404,-0.9693380001250405,-0.17661191307314336,0.6421438890916229,-0.7789166169916834,-0.17661191307314336,-0.7246318425974752,-0.08262875622894936
is going to learn Japanese.,-0.2600495148968999,-0.2851991428892363,-0.08815582931067177,-0.05017694220786496,-1.0333874896824773,-0.42830474846360067,-0.9693380001250405,-0.581238325236776,-0.6013465967049534,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
"Ugggh, why did I eat those donuts?  Never again!",-0.48904688598862256,-0.27850421387354735,-0.07446634158090529,0.3664271610170134,-0.7918286629402378,-1.2463628933709112,-0.9693380001250405,-0.9858647374004086,-0.4615464601281173,0.5885525463201324,-0.9858647374004086,-0.7246318425974752,-0.5630816595755009
will not be compromised by some puny prodigal pathetic pitiful pusillanimous putrid punk from Bangladesh,1.1973315907890056,0.438314910047638,0.5692748831920226,-1.410579448077133,1.5834998000251188,1.1055542732376067,2.074534956727052,1.441893735581387,1.1323832303952712,0.5885525463201324,1.441893735581387,2.7379965665253154,1.1185035021374297
Jay-Z in a tux at the American Music Awards... Priceless,-0.018528850073598065,-0.14091187962007662,0.057519124571052106,-0.15391913179894715,-0.7314389562546778,-0.17266157818006614,-0.9693380001250405,-0.17661191307314336,0.26551831684515914,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.08262875622894936
Happy Eidsgiving,1.2026987166739675,0.47092383154646844,0.3722643503236741,-1.890246537486936,-1.2145566097391571,0.9521683710674859,-0.9693380001250405,-0.581238325236776,0.5664013763868335,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.8033081112487768
"""I don't have to explain anything to you solecistic amoebas"" ~ *PROPNAME*",0.10243791025670508,-0.010707053245986869,0.15899785699473865,-0.2242389608025582,0.89908312425544,1.0373827611619972,1.388435853846816,1.0372673234177545,0.35774466716032133,-0.32309356255441185,1.0372673234177545,1.3529452028761992,0.15759769544432645
Shippin off to Vancouver,0.20317473455907348,-0.08299497214383596,0.0850803340993015,-0.6347105208003776,-1.0937771963680374,1.0544256391808997,-0.9693380001250405,-0.17661191307314336,0.5916488806217634,0.5885525463201324,-0.17661191307314336,-0.7246318425974752,-0.5630816595755009
Happy Birthday 40th Jay-Z!,-0.5275800974704031,-0.01503567114406162,0.15745493420248877,0.2299780742149494,-1.0937771963680374,-0.22379021223677303,-0.9693380001250405,-0.581238325236776,0.5916488806217634,0.5885525463201324,-0.581238325236776,-0.7246318425974752,-0.5630816595755009
